0.0000000e+00 9.2393184e-01 
1.2800000e+02 9.2343384e-01 
2.5600000e+02 9.1206384e-01 
3.8400000e+02 5.5137199e-01 
5.1200000e+02 2.2415617e-02 
6.4000000e+02 2.1335782e-02 
7.6800000e+02 8.8940775e-03 
8.9600000e+02 1.1808347e-02 
1.0240000e+03 2.2630384e-02 
1.1520000e+03 7.3930763e-02 
1.2800000e+03 1.1487939e-01 
1.4080000e+03 1.8835342e-02 
1.5360000e+03 1.9286199e-03 
1.6640000e+03 6.9247982e-03 
1.7920000e+03 1.7437026e-02 
1.9200000e+03 7.3517864e-03 
2.0480000e+03 1.0884948e-02 
2.1760000e+03 1.0903371e-02 
2.3040000e+03 2.9663683e-05 
2.4320000e+03 4.9091377e-03 
2.5600000e+03 3.4367568e-03 
2.6880000e+03 1.4841855e-03 
2.8160000e+03 2.6702124e-03 
2.9440000e+03 3.7104753e-03 
3.0720000e+03 3.5313299e-04 
3.2000000e+03 2.4389464e-03 
3.3280000e+03 1.8928854e-02 
3.4560000e+03 3.7273771e-01 
3.5840000e+03 8.6619055e-01 
3.7120000e+03 9.3311888e-01 
3.8400000e+03 8.7637234e-01 
3.9680000e+03 4.3636793e-01 
4.0960000e+03 2.9186128e-02 
4.2240000e+03 1.3543467e-02 
4.3520000e+03 5.3559509e-03 
4.4800000e+03 3.7316014e-03 
4.6080000e+03 2.8186207e-04 
4.7360000e+03 1.4610841e-03 
4.8640000e+03 2.1278348e-03 
4.9920000e+03 2.1591953e-03 
5.1200000e+03 7.8338524e-03 
5.2480000e+03 4.0571215e-03 
5.3760000e+03 2.0109254e-03 
5.5040000e+03 3.8138349e-03 
5.6320000e+03 1.3901526e-03 
5.7600000e+03 1.3022096e-03 
5.8880000e+03 1.9347874e-03 
6.0160000e+03 3.9420794e-03 
6.1440000e+03 8.2312087e-03 
6.2720000e+03 2.4097566e-03 
6.4000000e+03 9.2714949e-04 
6.5280000e+03 7.1588327e-04 
6.6560000e+03 5.9632154e-04 
6.7840000e+03 3.7916555e-04 
6.9120000e+03 7.0633262e-04 
7.0400000e+03 4.9707807e-05 
7.1680000e+03 1.9932081e-04 
7.2960000e+03 7.5974071e-04 
7.4240000e+03 1.0324226e-03 
7.5520000e+03 4.0895230e-04 
7.6800000e+03 7.7029210e-05 
7.8080000e+03 2.2544670e-03 
7.9360000e+03 6.8981503e-04 
8.0640000e+03 7.9129459e-05 
8.1920000e+03 1.3523323e-04 
8.3200000e+03 2.6919119e-04 
8.4480000e+03 8.1934850e-04 
8.5760000e+03 2.5601775e-04 
8.7040000e+03 4.8130256e-04 
8.8320000e+03 1.3363954e-03 
8.9600000e+03 2.0276017e-03 
9.0880000e+03 4.7160813e-04 
9.2160000e+03 3.0321357e-04 
9.3440000e+03 8.7257888e-04 
9.4720000e+03 8.3171163e-04 
9.6000000e+03 1.3998214e-03 
9.7280000e+03 8.8467458e-03 
9.8560000e+03 7.4372530e-02 
9.9840000e+03 1.1599370e-01 
1.0112000e+04 2.9579630e-02 
1.0240000e+04 3.3194365e-03 
1.0368000e+04 1.7165560e-03 
1.0496000e+04 1.2693115e-03 
1.0624000e+04 2.7345344e-03 
1.0752000e+04 6.4818338e-03 
1.0880000e+04 3.0250591e-04 
1.1008000e+04 5.9812650e-04 
1.1136000e+04 1.6524446e-03 
1.1264000e+04 3.2889245e-03 
1.1392000e+04 1.5894899e-03 
1.1520000e+04 2.1174719e-04 
1.1648000e+04 1.1662680e-03 
1.1776000e+04 1.3839938e-03 
1.1904000e+04 1.0788322e-03 
1.2032000e+04 1.3340716e-03 
1.2160000e+04 1.7767171e-04 
1.2288000e+04 1.2589707e-03 
1.2416000e+04 1.9349043e-04 
1.2544000e+04 1.4116555e-03 
1.2672000e+04 1.4493917e-03 
1.2800000e+04 8.0432062e-04 
1.2928000e+04 7.8406913e-04 
1.3056000e+04 2.1358221e-04 
1.3184000e+04 7.0607971e-04 
1.3312000e+04 1.8451987e-03 
1.3440000e+04 2.3198994e-03 
1.3568000e+04 1.4304977e-03 
1.3696000e+04 5.3631666e-04 
1.3824000e+04 1.0749185e-03 
1.3952000e+04 2.2576359e-04 
1.4080000e+04 1.4836167e-04 
1.4208000e+04 1.7477237e-03 
1.4336000e+04 2.6210610e-02 
1.4464000e+04 1.8355644e-01 
1.4592000e+04 2.5688210e-01 
1.4720000e+04 1.0158511e-01 
1.4848000e+04 6.9077392e-03 
1.4976000e+04 7.2046435e-03 
1.5104000e+04 8.6226612e-02 
1.5232000e+04 7.5959635e-01 
1.5360000e+04 9.5146310e-01 
1.5488000e+04 9.6066856e-01 
1.5616000e+04 8.6616647e-01 
1.5744000e+04 2.2466357e-01 
1.5872000e+04 8.7122470e-03 
1.6000000e+04 1.1152902e-03 
1.6128000e+04 4.1674086e-04 
1.6256000e+04 2.7091571e-03 
1.6384000e+04 3.4169152e-03 
1.6512000e+04 1.9862349e-03 
1.6640000e+04 2.5438743e-03 
1.6768000e+04 2.1893664e-03 
1.6896000e+04 9.9171198e-04 
1.7024000e+04 4.2102742e-04 
1.7152000e+04 2.3436745e-05 
1.7280000e+04 3.1689752e-04 
1.7408000e+04 2.7439019e-03 
1.7536000e+04 1.3276223e-03 
1.7664000e+04 6.5756526e-06 
1.7792000e+04 3.8371814e-05 
1.7920000e+04 1.2609643e-03 
1.8048000e+04 9.8441157e-04 
1.8176000e+04 1.0686774e-04 
1.8304000e+04 1.3890640e-04 
1.8432000e+04 4.4148602e-04 
1.8560000e+04 1.0313465e-04 
1.8688000e+04 7.4063515e-04 
1.8816000e+04 8.2957064e-04 
1.8944000e+04 3.2749487e-04 
1.9072000e+04 7.4728823e-04 
1.9200000e+04 6.0329551e-04 
1.9328000e+04 4.1528560e-02 
1.9456000e+04 2.7434684e-02 
1.9584000e+04 2.6010219e-03 
1.9712000e+04 3.9209425e-03 
1.9840000e+04 2.6505837e-01 
1.9968000e+04 5.2159607e-01 
2.0096000e+04 3.1119254e-01 
